Unique_User_ID,Age,Dependents,Employment_Status,City_Tier,Month,Monthly_Income,Rent,Loan_Repayment,Insurance,Subscriptions,Groceries,Travel,Going_Out,Entertainment,Utilities,Healthcare,Education,Miscellaneous,Total_Expenses,Monthly_Savings,Savings,Investments,Net_Worth,Financial_Goals,Needs,Wants,Savings_Investment_Total,Debt,Total_Liabilities
BBUK000168,46,1,Full-time,1,12,1995,693,35,60,16,295,157,56,45,125,34,40,94,1649,346,1164,1047,-3052,Invest more,1376,273,2211,3452,5263
BBUK000169,67,1,Full-time,2,3,5985,0,452,272,121,1328,503,251,201,563,272,181,422,4565,1419,3830,7196,276592,Travel,3369,1197,11026,8803,99771
BBUK000170,35,0,Part-time,3,3,2143,543,22,33,15,217,109,54,43,109,33,13,91,1283,860,5667,5492,8019,Emergency fund,1035,248,11158,2235,3140
BBUK000171,35,0,Full-time,1,3,8970,0,838,484,215,1794,1256,448,359,1005,269,108,753,7529,1441,12129,8657,156524,Emergency fund,5251,2278,20786,7767,197831
BBUK000172,66,0,Part-time,1,8,5351,0,326,252,112,935,655,234,187,524,252,56,393,3926,1425,5581,8476,167723,Buy a house,2739,1188,14057,13425,61324
BBUK000173,18,0,Full-time,1,2,1146,359,44,17,8,116,81,52,41,65,17,7,49,857,289,16,5,-11823,Emergency fund,675,182,21,4379,11843
BBUK000174,73,0,Retired,2,9,1729,0,432,68,18,252,126,63,50,141,68,15,76,1311,418,3870,6724,192797,Invest more,1053,258,10594,2404,105295
BBUK000175,29,0,Full-time,2,6,2136,673,86,37,17,245,122,110,86,137,37,15,103,1666,469,2289,574,-8207,Retirement,1302,364,2864,8644,11071
BBUK000176,36,2,Self-employed,2,5,7580,2144,46,210,94,1278,390,195,156,437,117,140,234,5440,2140,13400,10201,18440,Pay off debt,4606,834,23601,4552,5161
BBUK000177,36,1,Part-time,3,2,1000,255,46,15,7,134,51,25,20,51,15,18,43,681,319,1864,2078,-8176,Pay off debt,565,116,3942,4558,12118
BBUK000178,70,0,Full-time,1,2,3668,1505,0,131,34,486,340,121,97,272,131,29,204,3350,318,4487,5940,3563,Education,2758,592,10428,27,6865
BBUK000179,65,0,Full-time,1,2,5469,0,190,310,138,1148,804,287,230,643,310,69,482,4612,857,10341,18003,173454,Retirement,3154,1459,28345,5366,39559
BBUK000180,37,1,Full-time,2,2,10088,3104,89,305,135,1490,564,282,226,632,169,203,339,7539,2548,15453,13211,16097,Buy a house,6332,1208,28664,8950,12567
BBUK000181,37,0,Unemployed,1,5,3904,1164,66,56,26,375,263,94,75,210,56,23,113,2520,1384,4244,2569,-3912,Buy a house,2108,413,6813,6560,10726
BBUK000182,65,2,Full-time,2,5,5251,1571,66,154,69,937,286,143,114,320,154,103,171,4089,1162,17572,23070,33061,Invest more,3478,611,40643,6621,7582
BBUK000183,34,1,Full-time,2,5,3115,971,78,53,25,466,177,159,124,198,53,64,148,2514,600,5381,2086,-1078,Invest more,1988,526,7467,7765,8546
BBUK000184,64,0,Part-time,2,5,1224,429,85,42,11,156,78,39,31,87,42,9,47,1058,166,1141,1721,-7787,Emergency fund,899,159,2861,8541,10649
BBUK000185,65,1,Full-time,3,11,4179,0,146,191,85,932,353,177,141,353,191,127,212,2907,1272,18503,32105,159602,Retirement,2151,756,50607,10653,20435
BBUK000186,56,2,Retired,1,5,2223,0,556,66,17,403,172,61,49,137,66,44,74,1646,577,2019,2975,107156,Travel,1376,270,4994,17685,284415
BBUK000187,61,0,Full-time,2,6,2602,799,18,78,20,291,145,73,58,163,78,17,122,1863,739,2285,5579,-2148,Travel,1532,331,7865,1804,10012
BBUK000188,31,0,Full-time,3,5,1968,583,7,35,16,233,117,105,82,117,35,14,70,1413,555,2619,727,-1845,Buy a house,1094,319,3346,713,5192
BBUK000189,50,1,Self-employed,1,1,11248,0,405,694,214,2350,1246,445,356,997,267,320,534,7829,3418,34674,36991,401524,Buy a house,5782,2048,71665,19592,71791
BBUK000190,25,2,Part-time,1,2,1334,412,42,20,9,218,93,60,46,74,20,24,56,1074,260,661,117,-3762,Education,865,209,778,4193,4539
BBUK000191,21,1,Full-time,3,3,2504,647,144,39,18,342,129,117,91,129,39,47,78,1819,685,568,175,-18492,Retirement,1465,355,743,14432,19235
BBUK000192,42,0,Self-employed,3,5,2956,787,100,85,22,315,157,79,63,157,47,19,94,1925,1031,2892,2356,-5850,Pay off debt,1604,321,5249,9960,11099
BBUK000193,35,0,Full-time,1,10,1951,0,488,28,13,187,131,47,37,105,28,11,56,1131,819,2618,2276,-199410,Education,926,206,4894,13413,204304
BBUK000194,26,0,Part-time,1,9,1018,0,82,24,11,162,114,73,57,91,24,10,68,717,302,500,128,166477,Emergency fund,462,255,628,2854,16096
BBUK000195,48,1,Full-time,3,5,1402,0,350,37,10,180,68,34,27,68,20,25,41,860,542,6511,5247,169754,Buy a house,721,139,11759,4323,253677
BBUK000196,68,2,Full-time,2,2,11706,0,289,791,243,3328,1015,507,406,1136,548,365,609,9237,2469,19534,33043,218883,Buy a house,7066,2171,52577,11391,55165
BBUK000197,32,1,Full-time,2,5,1143,236,155,13,6,113,43,39,30,48,13,15,36,748,395,2082,451,-13018,Retirement,620,128,2533,15485,15550
BBUK000198,28,1,Self-employed,2,1,10249,3041,42,299,133,1460,553,498,387,619,166,199,464,7860,2388,4750,2761,-860,Invest more,6157,1703,7511,4168,8371
BBUK000199,68,0,Retired,1,2,2182,607,49,53,14,196,137,49,39,110,53,12,82,1399,783,3021,6447,504,Retirement,1160,239,9468,4865,8965
BBUK000200,19,0,Part-time,2,12,3597,894,48,49,23,325,162,146,114,182,49,19,97,2108,1490,444,162,-5107,Travel,1663,445,606,4772,5713
BBUK000201,52,0,Part-time,2,12,7540,0,513,458,141,1173,587,293,235,657,317,70,352,4795,2745,20360,33227,144008,Emergency fund,3540,1255,53587,13219,108391
BBUK000202,50,0,Full-time,2,10,2292,701,34,69,18,255,127,64,51,143,38,15,107,1622,670,7933,6597,3653,Buy a house,1331,291,14530,3422,10877
BBUK000203,45,1,Full-time,3,2,16213,4029,78,629,193,2128,806,403,322,806,242,290,677,10603,5610,39909,25690,57310,Buy a house,8685,1918,65599,7820,8290
BBUK000204,42,0,Full-time,2,10,3518,1150,72,113,29,418,209,105,84,234,63,25,125,2627,890,3878,3521,-2798,Buy a house,2201,427,7399,7178,10197
BBUK000205,19,1,Self-employed,1,1,3567,1113,57,54,25,474,251,162,126,201,54,65,108,2690,877,286,89,-8356,Travel,2169,521,375,5737,8731
BBUK000206,67,0,Self-employed,2,12,4975,0,778,200,89,741,370,185,148,415,200,44,222,3393,1582,20968,30594,265407,Emergency fund,2601,793,51563,1986,191482
BBUK000207,21,2,Unemployed,1,1,1000,175,250,8,4,93,40,25,20,32,8,10,24,689,311,297,97,-28231,Buy a house,600,89,395,27063,28626
BBUK000208,27,1,Self-employed,1,8,4771,0,770,127,101,1116,592,381,296,474,127,152,254,4390,382,1201,470,-188472,Retirement,3121,1268,1670,1635,190142
BBUK000209,69,1,Full-time,3,11,2640,0,289,123,32,600,227,114,91,227,123,82,191,2100,540,6013,8760,164739,Pay off debt,1581,519,14773,3957,66421
BBUK000210,38,0,Full-time,2,1,3710,1217,181,66,31,442,221,111,88,248,66,27,133,2831,879,4712,3085,-11534,Retirement,2380,451,7797,18055,19331
BBUK000211,44,0,Retired,2,12,3807,1264,66,124,32,459,230,115,92,257,69,28,138,2874,933,9671,6554,9228,Retirement,2405,469,16224,6648,6996
BBUK000212,55,0,Part-time,1,5,1690,659,18,57,15,213,149,53,43,119,57,13,64,1460,229,762,1322,-3828,Retirement,1226,234,2084,1846,5911
BBUK000213,50,1,Full-time,1,11,1524,543,8,47,12,231,123,44,35,98,26,32,53,1251,273,3011,2414,874,Emergency fund,1058,193,5424,793,4551
BBUK000214,72,0,Part-time,1,6,3275,0,819,125,32,463,324,116,93,260,125,28,195,2580,695,12565,21893,73760,Pay off debt,2015,565,34458,11227,189034
BBUK000215,72,2,Part-time,3,4,1210,0,240,33,9,203,62,31,25,62,33,22,52,772,438,3687,5572,187919,Retirement,631,141,9259,7420,48793
BBUK000216,33,0,Part-time,1,2,5177,2089,86,101,81,674,472,303,236,377,101,40,202,4763,414,2325,954,-5796,Emergency fund,3752,1011,3279,8624,9075
BBUK000217,62,0,Full-time,1,11,4320,0,141,223,99,825,577,206,165,462,223,49,247,3217,1103,3102,6707,164852,Travel,2269,948,9810,824,33985
BBUK000218,57,2,Part-time,3,1,3617,1106,140,119,31,725,221,111,88,221,119,80,133,3095,522,4191,10061,-419,Emergency fund,2644,451,14252,13998,14671
BBUK000219,32,1,Full-time,1,5,1345,365,84,18,8,155,82,53,41,66,18,21,49,960,385,1241,323,-11078,Pay off debt,775,185,1564,8377,12642
BBUK000220,26,0,Full-time,2,5,1540,548,39,30,14,199,100,90,70,112,30,12,84,1326,214,527,236,-6253,Travel,1029,297,763,3891,7016
BBUK000221,65,0,Full-time,3,10,3483,1066,57,115,30,427,213,107,85,213,115,26,179,2634,849,8525,11484,10286,Invest more,2147,486,20009,5717,9723
BBUK000222,60,0,Part-time,1,11,3510,1151,39,100,26,371,260,93,74,208,100,22,111,2557,953,5363,9291,10206,Retirement,2148,409,14654,3860,4449
BBUK000223,39,1,Part-time,1,1,1000,341,39,16,8,145,77,27,22,62,16,20,46,819,181,619,400,-3789,Pay off debt,685,134,1019,3906,4808
BBUK000224,35,1,Full-time,2,2,5023,1302,113,71,57,625,237,118,95,265,71,85,199,3239,1784,6639,5519,-5009,Emergency fund,2675,564,12158,11323,17166
BBUK000225,58,0,Full-time,2,5,3853,1087,99,107,28,395,198,99,79,221,107,24,166,2609,1244,6456,9037,4584,Emergency fund,2158,451,15493,9927,10909
BBUK000226,32,0,Part-time,1,3,5226,1231,92,60,48,397,278,179,139,222,60,24,119,2847,2378,12767,3594,6119,Pay off debt,2252,596,16361,9187,10242
BBUK000227,44,2,Full-time,3,1,2785,971,15,105,27,637,194,97,78,194,58,70,117,2562,223,593,489,-10034,Retirement,2166,396,1082,1458,11116
BBUK000228,31,0,Full-time,1,3,3593,1034,55,50,23,333,233,150,117,187,50,20,140,2392,1201,4573,1458,-3306,Pay off debt,1868,523,6031,5481,9337
BBUK000229,53,0,Full-time,2,12,5237,1500,26,147,65,546,273,136,109,306,147,33,164,3452,1785,3890,8934,9131,Retirement,2868,584,12824,2590,3693
BBUK000230,39,0,Full-time,2,2,1690,376,147,21,10,137,68,34,27,77,21,8,57,982,708,2923,3039,-9616,Retirement,826,156,5962,14689,15579
BBUK000231,56,1,Self-employed,1,3,3591,0,643,102,26,499,265,95,76,212,102,68,159,2247,1344,16226,23147,113220,Buy a house,1785,462,39374,8900,147310
BBUK000232,37,0,Self-employed,1,5,5737,1663,8,80,64,537,376,134,107,300,80,32,161,3544,2193,13211,6690,17060,Retirement,2927,617,19901,816,2841
BBUK000233,54,0,Part-time,1,11,5677,1690,156,147,65,545,382,136,109,305,147,33,164,3880,1796,5446,12962,2429,Invest more,3253,627,18408,15601,15979
BBUK000234,53,0,Self-employed,1,1,3837,0,475,198,51,735,514,184,147,412,198,44,220,3180,657,4577,7288,122474,Emergency fund,2371,808,11865,8441,106133
BBUK000235,44,1,Student,3,8,2476,709,62,77,20,374,142,71,57,142,43,113,119,1928,548,4591,4505,2312,Buy a house,1605,323,9097,6184,6784
BBUK000236,49,1,Full-time,2,4,3637,0,513,167,43,816,309,155,124,346,93,111,260,2935,701,5569,6018,-64922,Retirement,2231,705,11587,3043,123598
BBUK000237,28,0,Self-employed,1,10,1476,403,77,20,9,130,91,59,46,73,20,8,55,989,487,902,232,-9301,Emergency fund,785,204,1134,7736,10435
BBUK000238,61,2,Self-employed,1,3,13889,3400,88,428,132,1799,768,274,219,614,296,197,461,8677,5212,27536,53947,69826,Pay off debt,7284,1393,81483,8846,11657
BBUK000239,59,1,Self-employed,2,1,6287,1891,33,268,83,908,344,172,138,385,186,124,289,4819,1468,7220,14835,17862,Travel,4001,818,22055,3343,4194
BBUK000240,35,1,Self-employed,1,2,6571,2240,56,195,87,954,506,181,145,405,108,130,304,5310,1261,11355,8723,13967,Invest more,4392,918,20078,5585,6111
BBUK000241,42,0,Student,1,5,2837,938,94,82,21,302,212,76,60,169,45,85,91,2175,662,4404,3506,-3695,Pay off debt,1842,333,7910,9384,11605
BBUK000242,73,0,Unemployed,2,3,3581,1163,45,114,30,423,212,106,85,237,114,25,178,2731,850,2899,4938,3165,Education,2249,482,7838,4487,4673
BBUK000243,25,0,Part-time,2,7,1000,298,68,16,8,108,54,49,38,61,16,6,32,754,246,664,269,-9450,Emergency fund,606,148,932,6768,10382
BBUK000244,49,2,Self-employed,1,10,10231,3199,44,402,124,1692,722,258,206,578,155,186,310,7877,2354,18361,15325,24720,Invest more,6690,1187,33686,4446,8966
BBUK000245,48,1,Self-employed,1,12,6909,2135,26,269,83,909,482,172,138,386,103,124,289,5115,1794,15009,7768,20136,Emergency fund,4240,875,22776,2585,2640
BBUK000246,57,1,Student,2,2,1275,261,126,26,7,125,47,24,19,53,26,38,28,781,494,3761,6238,-2743,Travel,684,97,9999,12633,12742
BBUK000247,43,0,Full-time,1,12,1919,697,49,61,16,225,157,56,45,126,34,13,94,1574,345,2701,2223,-4528,Start a business,1300,274,4924,4906,9452
BBUK000248,57,1,Full-time,1,9,2798,0,160,112,29,546,289,103,83,231,112,74,124,1862,935,2243,3485,189148,Education,1408,455,5728,6552,30110
BBUK000249,24,1,Full-time,2,7,3303,831,66,45,21,399,151,136,106,169,45,54,127,2152,1151,2947,520,-5442,Education,1702,451,3467,6587,8909
BBUK000250,26,0,Full-time,2,3,3194,0,384,89,41,591,296,266,207,331,89,35,177,2507,687,1880,476,163627,Start a business,1697,810,2356,5901,87068
BBUK000251,48,1,Unemployed,2,5,2318,0,497,68,18,332,126,63,50,141,38,45,106,1484,834,4715,4805,96624,Buy a house,1197,287,9520,6539,114554
BBUK000252,26,0,Student,1,10,1130,324,126,16,7,105,73,47,37,59,16,29,44,882,247,378,104,-14613,Invest more,718,164,482,12625,15095
BBUK000253,19,0,Unemployed,1,4,1466,375,334,18,8,121,85,54,42,68,18,7,51,1183,283,65,19,-36309,Retirement,993,190,84,33418,36393
BBUK000254,44,1,Student,3,1,2194,0,443,94,24,460,174,87,70,174,52,139,146,1865,329,2638,1823,133420,Pay off debt,1467,397,4461,25448,72538
BBUK000255,58,1,Self-employed,3,4,2477,758,74,82,21,400,152,76,61,152,82,55,91,2001,475,3865,4933,-2860,Pay off debt,1692,309,8798,7416,11659
BBUK000256,48,0,Part-time,2,9,7021,2550,20,362,111,927,464,232,185,519,139,56,389,5954,1067,3390,3254,3659,Emergency fund,4851,1103,6644,1959,2986
BBUK000257,68,0,Student,1,6,3511,0,481,135,35,501,351,125,100,280,135,140,150,2435,1076,5050,10004,217582,Invest more,1884,551,15054,5569,111988
BBUK000258,33,1,Part-time,1,11,2442,519,47,25,12,221,117,75,59,94,25,30,50,1274,1168,6875,1946,-1358,Education,1032,243,8822,4739,10179
BBUK000259,44,0,Retired,3,6,1047,0,164,36,9,134,67,34,27,67,20,8,40,607,439,2077,2068,215681,Retirement,470,137,4145,4080,34932
BBUK000260,28,0,Full-time,1,5,2644,859,26,42,19,277,194,125,97,155,42,17,83,1935,709,2929,626,4,Retirement,1533,402,3555,2624,3551
BBUK000261,32,1,Full-time,2,12,5976,1384,72,75,60,664,252,226,176,282,75,91,211,3568,2407,18961,8616,19886,Emergency fund,2794,775,27577,7164,7691
BBUK000262,47,0,Full-time,3,5,1681,487,31,53,14,195,97,49,39,97,29,12,58,1160,521,2367,1570,-11539,Education,962,199,3937,3103,15476
BBUK000263,52,0,Full-time,3,6,2411,618,21,67,17,247,124,62,49,124,67,15,74,1485,926,5381,9179,9785,Invest more,1232,252,14560,2081,4775
BBUK000264,56,0,Full-time,3,1,7324,0,427,543,167,1392,696,348,278,696,376,83,584,5589,1734,3061,6989,-12520,Retirement,3933,1656,10050,10108,91474
BBUK000265,33,0,Retired,2,5,3421,741,96,40,19,269,135,121,94,151,40,16,113,1837,1584,12384,2185,3543,Buy a house,1436,401,14569,9646,11026
BBUK000266,31,1,Unemployed,1,4,5215,1367,151,66,53,582,309,198,154,247,66,79,185,3458,1758,10678,2595,-3485,Emergency fund,2743,714,13273,15065,16758
BBUK000267,41,1,Retired,1,2,3180,922,20,80,21,393,208,74,60,167,45,54,125,2169,1011,3855,1872,2699,Pay off debt,1806,363,5727,2037,3028
BBUK000268,30,1,Full-time,3,1,2263,616,68,37,17,325,123,111,86,123,37,44,103,1691,572,1682,506,-7538,Retirement,1324,367,2188,6848,9727
BBUK000269,31,0,Unemployed,2,4,1000,227,116,12,6,83,41,37,29,46,12,5,35,649,351,1220,274,-13655,Retirement,526,123,1494,11619,15149
BBUK000270,73,1,Full-time,1,12,3731,0,627,131,34,643,341,122,97,273,131,88,146,2633,1097,10789,13265,115013,Travel,2098,536,24054,6485,147067
BBUK000271,37,0,Self-employed,1,8,7773,0,189,387,172,1432,1002,358,286,802,215,86,430,5357,2416,9240,6742,260787,Travel,3711,1647,15982,4240,40769
BBUK000272,60,0,Self-employed,1,8,7898,0,369,635,195,1627,1139,407,325,911,439,98,488,6634,1264,3554,9307,205500,Retirement,4762,1871,12861,6767,82085
BBUK000273,36,1,Part-time,1,7,5076,0,191,163,130,1434,761,272,217,608,163,196,456,4592,484,3421,2631,220133,Retirement,3212,1380,6052,2833,43624
BBUK000274,19,1,Full-time,2,5,2373,0,479,36,17,314,119,107,83,133,36,43,71,1439,934,356,135,-107412,Travel,1113,326,491,7946,107904
BBUK000275,20,2,Full-time,3,4,4222,0,380,82,66,896,273,246,191,273,82,98,229,2817,1406,771,269,57287,Emergency fund,1975,841,1039,5874,86140
BBUK000276,74,0,Self-employed,2,11,14795,0,614,709,218,1817,908,454,363,1017,491,109,545,7246,7549,37141,135584,229617,Buy a house,5302,1944,172725,14945,131068
BBUK000277,39,0,Unemployed,3,4,4076,1103,116,66,53,441,221,110,88,221,66,26,132,2645,1432,13235,12870,3892,Emergency fund,2173,472,26106,11569,22214
BBUK000278,18,1,Full-time,1,5,6332,2047,33,178,79,871,462,297,231,370,99,119,277,5064,1269,20,8,-6940,Retirement,3994,1070,29,3290,6969
BBUK000279,39,1,Student,3,12,7887,1925,141,208,92,1016,385,192,154,385,115,308,323,5245,2641,5450,4159,-4675,Pay off debt,4329,916,9609,14112,14284
BBUK000280,33,0,Retired,2,6,1000,272,113,15,7,99,49,45,35,55,15,6,30,740,260,1131,321,-10447,Pay off debt,604,136,1452,11276,11899
BBUK000281,56,1,Full-time,3,4,4762,1118,57,121,54,591,224,112,89,224,121,81,188,2979,1784,12693,16005,22433,Buy a house,2446,532,28698,5732,6265
BBUK000282,71,1,Full-time,2,3,2661,659,87,65,17,316,120,60,48,134,65,43,101,1713,948,13590,24059,20872,Buy a house,1440,273,37649,8672,16777
BBUK000283,69,0,Full-time,3,4,7928,0,269,536,165,1374,687,344,275,687,371,82,412,5203,2725,34825,49597,292094,Emergency fund,3732,1470,84422,10444,51648
BBUK000284,22,0,Part-time,2,7,1379,423,13,23,11,154,77,69,54,86,23,9,46,987,392,188,76,-1664,Start a business,777,211,264,1268,1928
BBUK000285,18,0,Self-employed,1,7,5395,0,348,175,140,1165,816,524,408,653,175,70,489,4963,432,9,2,297919,Invest more,3075,1888,11,7328,75966
BBUK000286,67,3,Full-time,3,4,5208,0,662,186,83,1351,345,172,138,345,186,124,207,3797,1411,9252,14051,-60553,Pay off debt,3059,737,23303,2665,161402
BBUK000287,28,0,Full-time,3,8,3910,1200,79,72,34,480,240,216,168,240,72,29,144,2975,935,3536,782,-5338,Invest more,2317,658,4318,7948,9656
BBUK000288,26,1,Part-time,3,8,5855,1471,36,88,71,776,294,265,206,294,88,106,247,3942,1913,8841,1737,2002,Education,3036,906,10577,3602,8575
BBUK000289,72,2,Full-time,1,1,3305,0,826,115,30,699,298,107,85,239,115,77,179,2770,535,3332,6411,-1482,Invest more,2250,520,9743,3720,247247
BBUK000290,28,0,Full-time,1,7,4887,1876,31,91,73,605,424,272,212,339,91,36,254,4303,584,2801,960,-372,Education,3323,980,3761,3082,4133
BBUK000291,67,1,Full-time,3,9,1713,568,49,61,16,300,114,57,45,114,61,41,68,1492,220,1509,2404,-2508,Start a business,1261,232,3913,4867,6421
BBUK000292,63,1,Part-time,3,3,2126,0,382,72,19,353,134,67,54,134,72,48,80,1415,711,1636,3498,116208,Emergency fund,1142,273,5134,12559,76611
BBUK000293,29,3,Unemployed,1,2,2044,390,216,19,9,247,88,57,44,70,19,23,53,1234,810,2220,559,-19755,Pay off debt,1036,198,2780,21586,22535
BBUK000294,69,1,Part-time,2,6,1097,0,274,26,7,130,49,25,20,55,26,18,41,671,426,1454,2624,63118,Education,559,112,4078,10489,129446
BBUK000295,54,0,Full-time,1,9,121944,0,693,8461,2603,21696,15187,5424,4339,12150,5858,1302,9112,86825,35120,128395,204560,350001,Pay off debt,59271,27554,332955,2839,168891
BBUK000296,44,1,Full-time,1,10,2177,702,80,61,16,299,159,57,45,127,34,41,68,1688,489,2028,1647,-5017,Pay off debt,1439,249,3675,8029,8692
BBUK000297,46,2,Full-time,1,2,4580,1494,72,130,58,790,337,120,96,270,72,87,202,3730,849,3835,3703,-2398,Pay off debt,3118,612,7537,7244,9935
BBUK000298,20,2,Self-employed,1,12,2332,704,80,34,16,372,159,102,79,127,34,41,95,1845,487,235,91,-16153,Pay off debt,1488,357,325,8011,16478
BBUK000299,68,0,Self-employed,1,11,4986,1332,133,116,52,430,301,107,86,241,116,26,180,3119,1867,13942,22328,16596,Buy a house,2573,546,36270,13332,19674
BBUK000300,36,0,Part-time,3,1,2210,645,183,39,18,258,129,64,52,129,39,15,108,1679,532,1437,1675,-16235,Start a business,1385,294,3112,18322,19346
BBUK000301,34,0,Unemployed,3,6,2374,655,37,39,18,262,131,118,92,131,39,16,79,1616,758,2927,819,-929,Education,1257,359,3745,3701,4675
BBUK000302,18,1,Part-time,2,2,1003,277,26,15,7,133,50,45,35,57,15,18,30,711,292,7,3,-5528,Pay off debt,572,138,10,2647,5539
BBUK000303,33,1,Full-time,1,6,9511,2963,108,258,115,1261,669,430,334,535,143,172,401,7390,2121,6551,1918,-2850,Start a business,5842,1548,8469,10759,11319
BBUK000304,38,1,Full-time,2,8,4739,968,150,53,42,465,176,88,70,197,53,63,148,2473,2266,6512,5206,-4073,Start a business,2054,419,11718,14966,15792
BBUK000305,20,2,Full-time,2,6,2734,758,50,41,19,452,138,124,96,154,41,50,83,2007,727,498,165,-8527,Emergency fund,1629,378,663,4988,9190
BBUK000306,56,1,Self-employed,3,7,11579,3029,134,472,145,1599,606,303,242,606,327,218,363,8045,3534,24749,44311,54519,Travel,6749,1296,69060,13398,14541
BBUK000307,26,2,Part-time,3,2,6480,1520,34,164,73,997,304,274,213,304,91,109,182,4266,2214,3192,675,302,Buy a house,3403,863,3866,3424,3564
BBUK000308,33,1,Part-time,1,2,2063,540,276,26,12,230,122,78,61,98,26,31,73,1573,490,1103,463,-28848,Pay off debt,1300,274,1566,27561,30415
BBUK000309,45,2,Full-time,2,1,10780,0,576,532,164,2239,683,341,273,764,205,246,573,6596,4184,22018,19976,-62498,Invest more,4972,1624,41995,4370,137513
BBUK000310,55,0,Full-time,1,11,8720,2851,166,359,110,920,644,230,184,515,248,55,386,6668,2052,7412,9240,-508,Retirement,5500,1168,16652,16552,17160
BBUK000311,28,1,Part-time,2,7,4261,1112,36,61,49,534,202,182,142,226,61,73,170,2847,1414,6401,1730,3383,Buy a house,2224,623,8132,3606,4749
BBUK000312,71,1,Full-time,2,1,9727,2156,33,306,94,1035,392,196,157,439,212,141,235,5395,4332,22838,34356,52916,Education,4556,839,57195,3336,4279
BBUK000313,48,2,Student,2,8,1298,282,151,28,7,168,51,26,21,58,15,41,31,879,419,5200,4048,-8552,Invest more,774,105,9248,15097,17800
BBUK000314,45,0,Full-time,1,12,3590,1105,126,96,25,357,250,89,71,200,53,21,107,2501,1089,4016,3776,-8730,Emergency fund,2108,392,7791,12563,16521
BBUK000315,61,1,Full-time,2,10,8594,0,664,478,147,1616,612,306,245,686,331,220,367,5672,2922,8672,13282,387967,Travel,4362,1310,21954,20085,135883
BBUK000316,30,0,Full-time,1,6,2591,759,28,37,17,245,171,110,86,137,37,15,73,1716,875,1935,479,-4353,Buy a house,1361,355,2414,2790,6767
